Property ID,Property Type,Bedrooms,Bathrooms,Floor Area,Postcode,Published Date,Price,Tenure,Council Tax Band,Parking,Garden,Distance From Nearest Station,Marketed By
144600821,Flat,2,2,77,E14,2024-02-10,700000,Leasehold,0,True,True,0.1, Property Inside London
148927085,Mews,2,1,96,E1,2024-06-09,700000,Freehold,D,True,True,0.2, Purplebricks
146137037,Apartment,2,2,96,E14,2023-12-20,700000,Leasehold,F,False,False,0.1, Chase Evans
148541060,Flat,2,2,71,E1W,2024-06-18,700000,Share of Freehold,0,True,True,0.0, Chestertons
137160725,Apartment,1,1,48,E14,2024-02-06,700000,Leasehold,E,False,False,0.1, JOHNS&CO
140776922,Apartment,2,2,96,E14,2023-10-04,700000,Leasehold,F,True,True,0.2, Franklyn James
145391249,Apartment,2,2,83,E14,2024-03-04,700000,Leasehold,F,True,False,0.3, EweMove
146422313,Apartment,3,2,81,E1,2024-04-04,700000,0,E,False,True,0.4, Exclusively Group Real Estate
145641035,Apartment,2,2,96,E14,2024-05-15,699999,Leasehold,E,False,True,0.4, JOHNS&CO
147804176,Flat,3,1,76,E1,2024-05-23,390000,Leasehold,0,False,False,0.4, Foxtons
147152360,Apartment,1,1,48,E1,2024-04-23,699995,0,E,False,False,0.2, Regent Letting and Property Management
85458960,Flat,1,1,48,0,2022-06-07,699995,Leasehold,0,False,False,0.2, Lessel
141007223,Flat,1,1,48,E1,2023-08-31,699950,0,0,False,False,0.2, CHAMPS UK Property Asset Management
133318553,Terraced,3,1,113,E14,2024-02-19,699950,Freehold,0,True,True,0.5, Foxtons
147531251,Apartment,1,1,54,E14,2024-05-02,698000,Leasehold,0,False,True,0.2, Celestial Globe
143717609,Apartment,2,2,70,E14,2024-03-27,695000,Leasehold,0,False,True,0.0, Savills New Homes
149511530,Apartment,2,2,74,E14,2024-06-24,695000,Leasehold,0,False,False,0.1, Jaffray Estates
140548166,Flat,2,2,72,0,2023-09-28,695000,Leasehold,0,False,False,0.2, Dexters
140942876,Flat,2,2,63,E1,2024-01-10,695000,Leasehold,0,False,False,0.2, Fraser & Co
149863580,Terraced,3,1,104,E3,2024-07-09,695000,Leasehold,0,True,True,0.5, One Housing
115530848,Apartment,1,1,52,E1,2022-03-08,695000,Leasehold,0,False,True,0.1, Lionsgate Property Management
141467543,Apartment,2,2,96,E14,2024-03-27,695000,Leasehold,0,False,True,0.0, JOHNS&CO
141752318,End of Terrace,3,1,85,E1,2024-03-25,695000,Freehold,0,False,True,0.2, Foxtons
149638358,Apartment,1,1,55,E14,2024-06-27,690000,Leasehold,0,False,False,0.1, Savills New Homes
134766161,Apartment,2,1,67,E1W,2023-05-12,690000,Leasehold,F,True,False,0.4, Cluttons
136325627,Apartment,2,1,96,E14,2023-06-20,690000,Leasehold,F,True,False,0.2, JOHNS&CO
146830412,Flat,1,1,48,E14,2024-04-15,690000,Leasehold,0,False,True,0.2, JLL
148302218,Flat,2,2,70,E3,2024-03-11,690000,Leasehold,0,False,True,0.4, Foxtons New Homes
143347337,Apartment,1,1,43,0,2024-01-05,690000,Leasehold,F,False,True,0.2, Prime London
146119106,Apartment,2,1,96,E1W,2024-03-25,690000,Leasehold,0,True,False,0.0, Abatoria
131227358,Apartment,1,1,48,E14,2024-01-05,690000,Leasehold,0,False,False,0.1, Chase Evans
143813135,Apartment,2,2,73,E14,2024-01-23,690000,0,0,False,True,0.3, Newbrickz
142957535,Apartment,3,2,89,E14,2024-04-22,686000,Leasehold,0,False,True,0.2, Life Residential
150118688,Flat,2,1,96,0,2024-07-10,400000,Leasehold,0,True,False,0.1, Dexters
142648574,Penthouse,3,3,265,EC2A,2023-12-04,9900000,Leasehold,0,True,True,0.3, Luxury Living Homes International
133091930,Flat,3,4,265,0,2023-03-30,9900000,Leasehold,0,True,False,0.2, Anderson Rose Prime Central London
149590850,Penthouse,4,4,192,EC2A,2024-06-26,9900000,0,0,True,False,0.2, Mercier Gray
141180599,Flat,3,3,265,EC2A,2023-10-23,9900000,Leasehold,0,True,False,0.2, Brompton Property Partners
139616810,Penthouse,3,3,144,EC2A,2023-09-07,9900000,Leasehold,0,False,True,0.3, Hunters
148931852,Penthouse,3,3,265,EC2A,2024-06-09,9900000,Leasehold,0,True,True,0.2, Luxury Living Homes International
142065719,Flat,3,3,144,EC2A,2023-11-15,9900000,Leasehold,0,False,False,0.2, Vita Properties
144326441,Penthouse,4,4,265,EC2A,2024-02-02,9900000,Leasehold,0,False,False,0.2, Iconique International
149094224,Flat,3,3,265,EC2A,2022-01-28,9900000,Leasehold,H,True,True,0.2, Plaza Estates
146923820,Flat,3,4,265,EC2A,2024-04-17,9900000,Leasehold,0,True,False,0.3, Chestertons New Homes
137665697,Penthouse,3,4,128,EC2,2023-07-20,9900000,0,0,True,False,0.3, Knightsbridge Prime Property
148711442,Penthouse,3,3,265,0,2024-07-05,9900000,Leasehold,C,True,False,0.2, Global 1
147301802,Flat,3,3,265,EC2A,2024-04-26,9900000,Leasehold,0,True,False,0.2, Interlet Sales and Lettings
148973849,Flat,2,2,265,EC2A,2024-06-10,9900000,Leasehold,0,True,True,0.2, Douglas and Gordon
123489758,Penthouse,3,3,265,EC2A,2022-03-29,9900000,Leasehold,0,True,True,0.2, Luxury Living Homes International
130554113,Penthouse,3,4,265,0,2023-01-10,9500000,0,0,False,False,0.2, eXp UK
148826273,Penthouse,3,3,253,EC2A,2024-06-07,9500000,Leasehold,0,True,False,0.2, Lundiniom
148996004,Apartment,3,3,265,EC2A,2024-04-20,9500000,Leasehold,0,False,False,0.2, JBrown
145543988,Apartment,3,3,144,0,2022-12-06,9500000,Leasehold,0,True,False,0.2, Nest Seekers International
145569002,Penthouse,3,3,278,EC2A,2022-11-16,8625000,Leasehold,H,False,False,0.2, CBRE Residential
86537289,Apartment,3,4,144,EC1V,2024-01-24,6750000,Leasehold,H,False,False,0.1, JLL
150055562,House,4,2,192,0,2024-07-09,1300000,Freehold,0,False,True,0.1, Dexters
86693721,Apartment,3,3,193,0,2024-01-09,5750000,Leasehold,0,False,False,0.2, Prime London
144391190,Flat,3,3,2080,0,2017-12-18,5535000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
142876973,Block of Apartments,9,8,432,N1,2023-12-09,4800000,Freehold,B,False,False,0.2, Winkworth
148142189,Penthouse,3,3,273,EC2A,2024-05-17,3400000,Leasehold,G,False,True,0.3, The Bespoke Agent
137663216,Penthouse,2,3,128,EC2,2023-07-20,3350000,0,0,True,False,0.3, Knightsbridge Prime Property
134080982,Apartment,2,2,128,EC2,2023-04-26,3335000,Leasehold,0,True,False,0.2, Thomas Michael
140984039,Apartment,3,3,144,EC2A,2023-10-17,3335000,0,0,True,False,0.2, Prime Collection
139707731,Penthouse,2,2,96,EC2A,2023-09-08,3335000,Leasehold,0,False,False,0.2, Hunters
148381895,Penthouse,2,2,128,EC2A,2024-05-24,3335000,Leasehold,0,False,True,0.2, Properly
148711436,Penthouse,3,3,128,0,2024-07-05,3335000,Leasehold,C,True,False,0.2, Global 1
147302309,Flat,2,2,96,EC2A,2024-04-26,3335000,Leasehold,0,True,False,0.2, Interlet Sales and Lettings
146939144,Flat,3,3,128,EC2A,2024-04-17,3335000,Leasehold,0,True,False,0.3, Chestertons New Homes
143796014,Flat,2,2,128,EC2A,2022-11-24,3335000,Leasehold,0,False,False,0.3, John D Wood & Co. New Homes
144326588,Penthouse,4,4,128,EC2A,2024-02-02,3335000,Leasehold,0,False,False,0.2, Iconique International
149683859,Penthouse,3,4,171,EC1V,2024-06-28,3275000,Leasehold,0,False,True,0.3, Savills New Homes
132098048,Apartment,3,2,170,0,2023-02-28,3275000,Leasehold,0,False,False,0.2, Luxury Living Homes International
145681829,Penthouse,3,2,214,EC2A,2024-03-13,3250000,Share of Freehold,G,False,False,0.2, The Bespoke Agent
146937908,Flat,3,2,135,EC2A,2024-04-17,3245000,Leasehold,0,True,False,0.3, Chestertons New Homes
149094230,Flat,3,2,136,EC2A,2024-05-03,3245000,Leasehold,G,True,True,0.2, Plaza Estates
148711433,Apartment,3,3,136,0,2024-07-05,3245000,Leasehold,C,True,False,0.2, Global 1
144391286,Flat,2,2,1382,0,2017-12-18,3225000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
128063132,Apartment,3,4,127,0,2022-10-14,3195000,Leasehold,0,True,False,0.2, Lux Homes
145127858,Apartment,2,2,73,EC2A,2024-02-26,1523000,0,0,True,True,0.2, JLL
128905691,Penthouse,2,2,96,0,2021-12-21,3195000,Leasehold,0,True,False,0.2, Hunters
123489938,Apartment,3,1,136,EC2A,2022-04-15,3180000,Leasehold,0,True,False,0.2, Luxury Living Homes International
122188703,Apartment,3,3,144,0,2022-04-09,3174000,Leasehold,0,False,False,0.2, Godfrey And Barr
148826159,Apartment,3,3,144,EC2A,2024-06-07,3155000,Freehold,0,True,False,0.2, Lundiniom
137660366,Apartment,3,3,136,EC2,2023-07-20,3155000,Freehold,0,True,False,0.3, Knightsbridge Prime Property
129433871,Flat,3,3,136,EC2A,2022-11-24,3155000,Leasehold,0,False,False,0.2, John D Wood & Co. New Homes
149094239,Flat,3,2,136,EC2A,2022-01-28,3155000,Leasehold,G,True,True,0.2, Plaza Estates
142776389,Apartment,3,3,137,EC2A,2023-12-07,3155000,Leasehold,0,False,False,0.2, Hunters
147302480,Flat,3,3,136,EC2A,2024-04-26,3155000,Leasehold,0,True,False,0.2, Interlet Sales and Lettings
137120597,Flat,3,3,135,EC2A,2023-07-09,3155000,Leasehold,0,False,False,0.2, EGRE
148711427,Apartment,3,3,136,0,2024-07-05,3155000,Leasehold,C,False,False,0.2, Global 1
132685502,Apartment,3,3,136,EC2,2023-03-20,3155000,Leasehold,0,True,True,0.2, Thomas Michael
123489935,Apartment,3,1,136,EC2A,2022-04-15,3089000,Leasehold,0,True,False,0.2, Luxury Living Homes International
130554494,Apartment,3,3,136,0,2023-01-10,3000000,0,0,False,False,0.2, eXp UK
86516694,Apartment,3,1,135,0,2023-10-02,3000000,Leasehold,0,False,False,0.2, Tyron Ash International Real Estate
130554257,Penthouse,2,3,127,0,2023-01-10,3000000,0,0,False,False,0.2, eXp UK
144394883,House,5,3,240,0,2024-06-03,3000000,Freehold,0,False,True,0.3, Dexters
144041348,Terraced,6,3,321,N16,2024-06-03,3000000,Freehold,0,False,True,0.3, Foxtons
148828781,Semi-Detached,6,3,371,E5,2024-06-06,3000000,Freehold,G,True,True,0.3, Hamptons
145128257,Apartment,3,2,136,EC2A,2024-02-26,2989000,0,0,True,True,0.2, JLL
123489791,Flat,3,2,136,EC2A,2022-04-13,2989000,Leasehold,0,True,False,0.2, Luxury Living Homes International
149800160,Apartment,3,3,139,EC2A,2024-07-02,2950000,Leasehold,0,False,False,0.2, CBRE Residential
142440143,Semi-Detached,4,2,218,E8,2023-11-27,2950000,Freehold,F,True,True,0.4, Hamptons
145119311,Semi-Detached,3,2,197,E8,2024-02-26,2950000,Freehold,F,False,True,0.4, The Bespoke Agent
144391340,Flat,3,3,1456,0,2017-12-18,2926000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
145544570,Apartment,2,2,96,0,2024-06-18,2860000,Leasehold,0,True,True,0.2, Nest Seekers International
145544195,Apartment,3,3,144,0,2024-05-21,2760000,Leasehold,0,True,False,0.2, Nest Seekers International
148565954,Flat,3,2,135,EC2A,2024-05-30,2760000,Leasehold,0,True,False,0.2, Douglas and Gordon
149605934,Semi-Detached,3,2,253,N1,2024-06-26,2750000,Freehold,F,True,True,0.2, Urban Spaces
145127042,House,4,1,192,0,2024-04-16,2650000,Freehold,0,False,True,0.4, Dexters
147782693,Terraced,5,2,248,N16,2024-05-09,2500000,Freehold,G,False,True,0.5, Savills
149941406,Semi-Detached,4,2,187,E8,2024-04-16,2500000,Freehold,G,False,True,0.2, Savills
130554302,Apartment,3,3,107,0,2023-01-10,2500000,0,0,False,False,0.2, eXp UK
128753180,Apartment,3,3,104,EC2,2022-11-04,2469000,Leasehold,0,True,True,0.2, Thomas Michael
128063060,Apartment,3,3,144,0,2022-10-14,2469000,Leasehold,0,True,False,0.2, Lux Homes
123489971,Apartment,3,1,107,EC2A,2022-04-15,2469000,Leasehold,0,True,False,0.2, Luxury Living Homes International
145941893,Terraced,4,2,192,N16,2024-03-20,2450000,Freehold,0,False,True,0.6, Chestertons
148391813,End of Terrace,4,3,161,E8,2024-05-24,2450000,Freehold,E,False,True,0.4, Savills
147363182,Terraced,6,2,279,N4,2024-06-06,2400000,Freehold,G,True,True,0.4, Hamptons
148410404,Apartment,3,2,135,EC2A,2024-05-25,2400000,Leasehold,G,False,True,0.2, Savills New Homes
133700579,End of Terrace,5,2,240,N16,2023-10-05,2350000,Freehold,0,True,True,0.6, Chestertons
148235507,House,5,4,240,0,2024-01-05,2350000,Freehold,F,False,True,0.3, Knight Bishop
145049747,Terraced,5,4,240,N16,2024-02-23,2350000,Freehold,0,False,True,0.3, Chestertons
149167211,Terraced,5,3,240,0,2024-07-10,2300000,Freehold,0,False,False,0.2, Dexters
149143865,Terraced,5,3,240,N1,2024-07-10,2300000,Freehold,0,False,True,0.2, Chestertons
145074143,Apartment,3,3,157,EC2A,2024-02-23,2270000,Leasehold,G,False,True,0.2, Savills New Homes
149978279,Terraced,4,3,192,N16,2024-02-27,2250000,Freehold,0,False,True,0.3, Smart Move
145723787,House,5,3,165,N1,2024-07-04,2250000,Freehold,F,True,True,0.3, Hamptons
148997315,Flat,1,1,48,0,2024-07-06,335000,Leasehold,C,True,True,0.4, Castles Estate Agents
145691651,Semi-Detached,6,3,344,N4,2024-07-04,2250000,Freehold,G,True,True,0.4, Hamptons
150058232,House,6,2,174,N16,2024-07-09,2195000,Freehold,F,True,True,0.6, Hunters
149169014,Terraced,5,3,197,N16,2024-06-14,2100000,Freehold,0,False,True,0.2, Fine & Country
149496182,Terraced,5,2,240,0,2024-06-24,2100000,Freehold,0,False,True,0.5, Next Move
130620734,House,7,1,336,0,2023-01-11,2000000,Freehold,F,True,True,0.4, Love Living
149100101,Apartment,3,3,158,EC2A,2024-06-14,2000000,Leasehold,0,True,True,0.2, Galliard Homes Ltd
147256985,Terraced,7,2,249,N16,2024-04-25,2000000,Freehold,0,False,True,0.2, Foxtons
148753421,Apartment,3,3,158,EC2A,2024-06-04,2000000,Leasehold,G,True,True,0.2, Savills New Homes
130398842,Terraced,6,4,288,N1,2023-01-04,2000000,Freehold,0,False,True,0.1, ENS Property Group Ltd
149575589,Terraced,4,2,161,E8,2024-06-26,2000000,Freehold,0,False,True,0.3, Moveli
149432522,Apartment,2,3,190,N1,2024-06-21,1999950,Leasehold,C,False,False,0.3, The Bespoke Agent
149493488,End of Terrace,4,1,192,0,2024-06-24,1995000,Freehold,0,False,True,0.1, Next Move
147927377,Apartment,2,2,126,EC2A,2024-05-13,1990000,Leasehold,G,False,False,0.2, Savills New Homes
148831877,House,4,3,192,0,2024-06-06,1975000,Freehold,0,True,True,0.4, Dexters
140641823,Semi-Detached,5,2,194,N1,2024-06-26,1900000,Freehold,G,False,True,0.3, Hamptons
145164368,Detached,5,3,240,N1,2024-06-26,1900000,Freehold,0,True,True,0.3, CSG Managed Properties
139530839,House,6,2,297,N16,2024-07-05,1900000,Freehold,F,False,True,0.4, Hunters
148482416,End of Terrace,4,3,187,E9,2024-06-10,1900000,Freehold,0,False,True,0.5, Foxtons
143040524,Apartment,3,4,172,E2,2024-06-14,1895000,Leasehold,0,False,False,0.1, The Bespoke Agent
149303144,Penthouse,3,3,172,E2,2024-06-18,1895000,0,0,False,False,0.1, Winkworth New Homes
149230499,Terraced,5,2,240,0,2024-06-17,1875000,Freehold,0,False,True,0.4, Next Move
149818199,Terraced,4,1,163,E9,2024-07-03,1850000,Freehold,E,False,True,0.3, Hamptons
149106611,Semi-Detached,5,4,197,E5,2024-06-13,1850000,Freehold,E,False,True,0.3, bigmove estate agents
147271460,Apartment,3,2,123,EC1,2024-04-25,1850000,Leasehold,G,False,False,0.1, LDG
141640994,Apartment,3,1,144,E8,2024-07-11,475000,Leasehold,C,False,False,0.4, Stirling Ackroyd Sales
144562568,Apartment,3,2,144,EC1V,2024-02-09,1850000,Leasehold,0,False,False,0.1, JLL
149077598,Terraced,4,2,137,N1,2024-06-13,1850000,Freehold,0,False,True,0.3, Hamptons
149039081,Terraced,5,4,227,E5,2024-06-12,1850000,Freehold,F,False,True,0.2, The Modern House
149336105,House,4,3,162,N16,2024-06-19,1850000,Freehold,E,False,True,0.5, Hamptons
146297963,Terraced,4,1,192,0,2024-04-08,1850000,Freehold,0,False,True,0.3, Dexters
148389572,Terraced,4,3,183,0,2024-05-24,1800000,Freehold,E,True,True,0.4, Keller Williams Plus
147024908,Penthouse,3,2,174,EC2A,2024-04-19,1800000,Leasehold,C,False,True,0.1, Savills
149085752,Terraced,3,2,172,E9,2024-06-13,1800000,Freehold,E,False,True,0.3, Savills
122008415,Apartment,2,2,83,EC2A,2022-04-06,1800000,Leasehold,0,True,False,0.2, Stirling Ackroyd Sales
140360648,Terraced,3,1,115,N16,2023-09-23,1800000,Freehold,F,False,True,0.5, Hunters
144326645,Apartment,2,1,789,EC2A,2024-02-02,1800000,Leasehold,0,False,False,0.2, Iconique International
147810869,Semi-Detached,5,2,240,N4,2024-05-09,1800000,Freehold,0,True,True,0.2, Alwyne Estate Agents
143415761,Apartment,2,2,87,0,2024-01-05,1800000,Leasehold,0,False,False,0.2, Prime London
144243395,Detached,4,2,178,N16,2024-05-29,1800000,Freehold,E,True,True,0.3, Knight Frank
132113315,Apartment,2,2,73,EC2,2023-03-01,1800000,Leasehold,0,True,True,0.2, Thomas Michael
137120567,Flat,2,2,81,EC2A,2023-07-09,1800000,Leasehold,0,False,False,0.2, EGRE
137661905,Apartment,2,2,73,EC2,2023-07-20,1800000,Freehold,0,True,False,0.3, Knightsbridge Prime Property
149911721,Semi-Detached,5,2,240,0,2024-07-05,1795000,Freehold,0,True,True,0.2, Dexters
148609619,Terraced,4,4,192,0,2024-07-09,1775000,Freehold,0,False,True,0.6, Dexters
148623620,Terraced,4,5,189,E9,2024-07-10,1775000,Freehold,G,False,True,0.6, The Bespoke Agent
148833122,End of Terrace,6,2,200,E9,2024-06-06,1750000,Freehold,0,True,True,0.5, W J Meade
148569419,Detached,4,2,192,E8,2024-05-30,1750000,Freehold,0,False,True,0.2, Chestertons
148779032,Flat,2,1,96,0,2024-07-08,440000,Leasehold,0,False,True,0.3, Dexters
149512115,Terraced,6,4,214,E5,2024-06-24,1750000,Freehold,F,False,True,0.1, Winkworth
130554824,Apartment,2,2,73,0,2023-01-10,1750000,0,0,False,False,0.2, eXp UK
146995583,End of Terrace,4,2,192,E8,2024-04-18,1750000,Freehold,0,False,True,0.3, Chestertons
144098174,Terraced,4,2,192,0,2024-01-29,1750000,Freehold,0,False,True,0.3, Next Move
149558303,End of Terrace,3,1,98,E8,2024-06-25,1750000,Freehold,0,False,True,0.4, Foxtons
146860766,End of Terrace,5,3,201,E5,2024-04-16,1750000,Freehold,C,False,True,0.5, Winkworth
147812483,Terraced,4,2,211,N1,2024-05-09,1750000,Freehold,F,True,True,0.1, Inigo
149294927,Terraced,5,2,178,N16,2024-06-18,1750000,Freehold,E,False,True,0.4, Location Location
149688893,House,5,2,158,N5,2024-06-28,1750000,Freehold,0,False,True,0.5, Hamptons
143727362,Penthouse,3,3,144,EC1V,2024-01-17,1750000,Leasehold,0,False,False,0.2, Chris Anthony Estates
144391280,Flat,2,2,769,0,2017-12-18,1749000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
147750620,Apartment,2,2,106,EC2A,2024-05-08,1745000,Leasehold,G,False,False,0.2, Savills New Homes
143611655,Apartment,2,1,203,N1,2024-07-09,1700000,Leasehold,C,False,False,0.3, The Bespoke Agent
143782775,House,5,1,240,N16,2024-06-17,1700000,Freehold,F,False,False,0.7, Oakwood
149091911,House,6,3,184,0,2024-06-13,1700000,Freehold,F,True,True,0.3, Knight Bishop
148818356,Flat,2,2,96,N16,2024-06-06,1700000,Share of Freehold,E,False,False,0.5, Knight Frank
124563917,Flat,2,1,228,E2,2024-04-12,1695000,Leasehold,G,False,False,0.3, The Modern House
145687649,Apartment,2,1,221,E1,2024-04-12,1695000,Leasehold,G,False,False,0.3, Savills
149405135,Terraced,4,2,154,N16,2024-06-20,1675000,Freehold,E,False,True,0.3, Keatons
144391292,Flat,2,2,932,0,2017-12-18,1657000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
149596025,Terraced,5,2,240,N16,2024-06-26,1650000,Freehold,0,False,True,0.2, Felicity J Lord
149472977,Terraced,3,3,181,E9,2024-06-22,1650000,Freehold,E,True,True,0.3, Knight Frank
148557197,End of Terrace,5,2,240,N16,2024-05-30,1650000,Freehold,0,True,True,0.5, Chestertons
145564190,Apartment,2,2,87,EC2A,2024-02-16,1630000,Leasehold,F,False,False,0.2, CBRE Residential
150089711,Terraced,4,1,138,N5,2024-07-10,1600000,Freehold,F,False,True,0.6, Hotblack Desiato
145940459,Terraced,3,3,144,0,2023-11-29,1600000,Leasehold,F,True,False,0.2, Petty Son & Prestwich Ltd
144391325,Flat,2,2,876,0,2017-12-18,1597000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
86937453,End of Terrace,4,2,129,E8,2024-07-11,1575000,Freehold,E,True,True,0.3, Savills
145564184,Apartment,2,2,87,EC2A,2023-04-29,1560000,Leasehold,0,False,False,0.2, CBRE Residential
86915433,Apartment,2,2,96,EC2A,2024-06-27,1550000,Leasehold,F,False,True,0.2, JOHNS&CO
149739335,Terraced,3,2,165,E8,2024-07-01,1550000,Freehold,E,True,True,0.2, Inigo
135636107,Apartment,2,2,87,EC2,2023-06-02,1505000,Leasehold,0,True,False,0.3, Knightsbridge Prime Property
148664048,House,3,3,120,E8,2024-06-03,1500000,Share of Freehold,E,True,False,0.2, Fyfe McDade Limited
143415194,Apartment,2,2,81,0,2024-01-05,1500000,Leasehold,0,False,False,0.2, Prime London
143415164,Apartment,2,2,79,0,2024-01-05,1500000,Leasehold,0,True,False,0.2, Prime London
148837979,Flat,2,2,81,EC2A,2024-06-06,1500000,Leasehold,0,False,True,0.2, Procuro Limited
147578750,Terraced,4,2,192,N4,2024-05-03,1500000,Freehold,F,True,True,0.3, Winkworth
142934912,End of Terrace,4,3,192,E9,2023-12-14,1500000,Freehold,F,True,True,0.4, Huttons & Partners
148662398,Terraced,3,3,116,E8,2024-06-03,1500000,Share of Freehold,E,False,True,0.2, The Modern House
148642064,Terraced,3,4,131,N4,2024-06-01,1500000,Leasehold,0,True,False,0.2, UKmate
147982403,Apartment,2,2,83,EC2A,2024-05-30,1500000,Leasehold,F,False,True,0.3, CBRE Residential
147754247,Apartment,2,2,90,EC2A,2024-05-08,1500000,Leasehold,F,False,False,0.2, Savills New Homes
149099159,Apartment,2,2,90,EC2A,2024-06-14,1500000,Leasehold,0,True,True,0.2, Galliard Homes Ltd
147391724,Terraced,5,2,240,E5,2024-04-15,1500000,Freehold,E,True,True,0.3, Upper Class Estates
146831333,Apartment,6,3,218,EC2A,2024-04-15,1500000,Freehold,0,False,True,0.1, Stirling Ackroyd Sales
148353458,Apartment,2,2,96,N1,2024-05-23,1500000,Leasehold,F,True,False,0.5, Harding Green
149909153,Flat,2,1,88,E5,2024-07-05,725000,Share of Freehold,C,False,True,0.3, Keatons
149903039,Terraced,5,3,177,E5,2024-07-05,1500000,Freehold,E,False,True,0.1, Keatons
149664632,End of Terrace,4,1,134,E5,2024-05-29,1500000,Freehold,0,False,True,0.4, Foxtons
140698928,End of Terrace,4,3,148,E9,2023-10-24,1500000,Freehold,0,True,False,0.4, Tyron Ash International Real Estate
86873070,Terraced,3,2,154,N16,2024-06-12,1500000,Freehold,E,False,True,0.4, Hamptons
128814593,Semi-Detached,8,2,384,E5,2022-02-21,1495000,Freehold,D,True,True,0.1, Upper Class Estates
147969056,Terraced,4,1,192,0,2024-05-14,1495000,Freehold,0,False,True,0.2, Next Move
115580675,Apartment,2,2,96,0,2021-10-30,1471000,0,0,False,False,0.1, Godfrey And Barr
148664081,House,3,3,102,E8,2024-06-03,1450000,Share of Freehold,E,True,True,0.2, Fyfe McDade Limited
134594258,Detached,3,2,144,N16,2024-03-11,1450000,Freehold,0,False,False,0.1, Property Inc
142982264,Terraced,5,3,240,E5,2024-05-21,1450000,Freehold,0,False,True,0.7, Felicity J Lord
125776943,Terraced,5,2,240,E5,2022-08-05,1450000,Freehold,E,True,True,0.5, Dimension Estates
148662881,Terraced,3,3,107,E8,2024-06-03,1450000,Share of Freehold,E,False,False,0.2, The Modern House
144391334,Flat,2,2,766,0,2024-02-05,1439000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
68657004,Apartment,2,1,96,EC2A,2020-02-26,1413000,Leasehold,0,True,True,0.2, Chase Evans New Homes
148672841,Apartment,2,2,117,EC1V,2024-06-03,1400000,Leasehold,0,False,False,0.1, Savills New Homes
149160359,Maisonette,3,2,144,N1,2024-06-14,1400000,Leasehold,0,False,True,0.3, Chestertons
86544576,Block of Apartments,7,4,336,E5,2024-06-18,1400000,Freehold,0,False,False,0.4, Felicity J Lord
146077832,Terraced,4,2,140,0,2024-03-22,1400000,Freehold,D,False,True,0.2, The Stow Brothers
123576032,Apartment,2,1,96,EC2A,2022-08-01,1400000,Leasehold,F,False,True,0.2, JOHNS&CO
149356082,Semi-Detached,3,2,144,0,2024-06-19,1400000,Freehold,0,False,True,0.6, Dexters
146842721,Flat,2,2,83,EC2A,2023-02-20,1400000,Leasehold,0,False,False,0.2, Henry Wiltshire
149319905,Apartment,3,3,110,N4,2024-06-18,1200000,Leasehold,C,True,False,0.2, Savills
137665100,Flat,2,1,146,N1,2024-04-09,1400000,Leasehold,0,False,False,0.3, Foxtons
137655401,Terraced,3,1,144,N16,2024-04-19,1400000,Freehold,0,False,True,0.5, Felicity J Lord
148073591,Apartment,2,2,88,EC2A,2024-05-16,1400000,Leasehold,F,False,True,0.3, Savills
149356349,Apartment,2,2,83,EC2A,2024-06-19,1399995,Leasehold,F,False,False,0.2, Savills
70511959,Apartment,2,2,96,0,2019-04-24,1376000,0,0,True,False,0.3, Scott City Residential
136198595,Apartment,2,2,82,EC2A,2023-06-16,1375000,Leasehold,0,False,False,0.2, Celestial Globe
148338077,Apartment,2,2,104,N1,2024-05-23,1375000,Share of Freehold,E,True,False,0.5, The Bespoke Agent
143904935,Apartment,2,2,74,EC1V,2024-04-17,1355000,Leasehold,0,False,True,0.3, Savills
149262842,Apartment,2,2,96,EC1V,2024-06-06,1350000,Leasehold,G,False,False,0.1, JLL
149804936,House,3,1,135,E5,2024-07-02,1350000,Freehold,D,True,True,0.5, Keatons
141163850,Terraced,3,2,145,E8,2024-03-27,1350000,Leasehold,E,False,True,0.2, Keatons
149948297,Flat,2,2,89,EC1V,2024-07-07,1350000,Leasehold,0,False,False,0.1, One London
147172838,Terraced,4,3,192,E5,2024-04-23,1350000,Freehold,0,False,True,0.3, Felicity J Lord
146521574,End of Terrace,7,3,195,N16,2024-04-06,1350000,Freehold,E,False,True,0.4, Stirling Ackroyd Sales
149582300,Terraced,4,2,192,0,2024-06-26,1350000,Freehold,0,False,True,0.5, Next Move
144391337,Flat,2,2,764,0,2024-02-05,1349000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
149510264,Flat,3,2,139,N4,2024-06-24,1325000,Leasehold,0,False,True,0.3, Foxtons
146209097,Penthouse,3,3,144,N4,2024-03-27,1325000,Leasehold,F,True,False,0.3, JLL
137106176,Flat,2,2,82,EC2A,2023-07-08,1309000,Leasehold,0,False,False,0.2, EGRE
144165569,Apartment,1,2,48,EC2A,2024-01-30,1309000,Leasehold,0,False,False,0.2, Rochester Place
